gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01_2695807,complete,,CBLOL,2022,Split 1,0,22/01/2022 18:29,1,1201,10,Red,sup,Decoy,oe:player:82a42c3ebfd83735f1aaf93cf8adf7e,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,Karma,Corki,Jayce,Akali,Kennen,Jax,1587,0,1,1,4,7,15,0,0,0,0,0,0,0,0,2647,8318,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,7339,2774669,156672,3517202,2196219,29,10964,10,3781,10,60,22684,5807,2293,866919,101222,5100,,14,14,0,,,5293,2292,2783,3,2004,2072,13,288,711,-10,0,2,0,0,0,1,3104,3396,4,2987,2992,19,117,404,-15,0,2,0,0,0,1
ESPORTSTMNT01_2695807,complete,,CBLOL,2022,Split 1,0,22/01/2022 18:29,1,1201,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Ziggs,Renekton,Twisted Fate,Jhin,Ezreal,1587,1,15,8,42,15,8,1,0,0,0,0,,,,5671,8318,1,3,1,3,1,0,1,1,0,1,0,,0,0,0,1,1,1,1,0,0,8,1,1,1,6,0,1,0,65965,24939509,,28338752,28033270,84,31758,35,13233,37,169,63894,51114,33545,12682420,,43250,133827,,729,176,,,342155,15328,18545,322,16012,18632,314,-684,-87,8,2,3,3,3,6,2,24028,29997,531,23282,28656,494,746,1341,37,2,3,3,3,6,2
ESPORTSTMNT01_2695807,complete,,CBLOL,2022,Split 1,0,22/01/2022 18:29,1,1201,200,Red,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Corki,Jayce,Akali,Kennen,Jax,1587,0,7,15,14,7,15,0,0,0,0,1,,,,2647,8318,0,1,3,1,3,0,0,0,0,1,0,,0,0,1,1,1,0,0,1,1,1,8,0,0,0,6,0,1,46843,17710019,,32587902,20619282,81,30624,35,13233,37,190,71834,40224,22655,8565217,,37825,-133827,,661,144,,,304348,16012,18632,314,15328,18545,322,684,87,-8,3,6,2,2,3,3,23282,28656,494,24028,29997,531,-746,-1341,-37,3,6,2,2,3,3
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,1,Blue,top,Ayel,oe:player:325d05dad5fd291cbb49cd50c038ce3,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Gragas,Lee Sin,Leona,Twisted Fate,Nautilus,Rakan,2336,0,1,3,9,14,17,0,0,0,0,0,0,0,0,3596,7962,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,16083,4130908,159511,8923202,15002825,13,3339,19,4880,9,66,16952,13903,8863,2276455,190844,12875,,264,249,15,,,67808,2901,4213,65,3667,4302,80,-766,-89,-15,0,1,1,1,2,0,4700,6812,110,5552,7449,136,-852,-637,-26,0,1,1,1,2,0
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,2,Blue,jng,Minerva,oe:player:931603f10a47a4241c9c2afbd69107a,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Viego,Lee Sin,Leona,Twisted Fate,Nautilus,Rakan,2336,0,5,2,6,14,17,0,0,0,0,0,0,0,0,3596,7962,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,14479,3718921,143602,9715068,7545462,15,3853,22,5651,20,70,17979,14506,9466,2431336,203829,13450,,229,48,181,,,58818,3549,3352,70,3826,3724,70,-277,-372,0,1,0,0,1,4,0,5296,5659,103,5691,5416,101,-395,243,2,2,0,0,1,4,0
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,3,Blue,mid,Goku,oe:player:db388b1b18abbdc620de33627c0ef05,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Corki,Lee Sin,Leona,Twisted Fate,Nautilus,Rakan,2336,0,4,4,7,14,17,1,0,0,0,0,0,0,0,3596,7962,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,39309,10096490,389866,3532192,2026798,27,6935,9,2312,14,62,15925,18453,13413,3445120,288821,15500,,364,342,22,,,93493,3151,4419,77,3188,4501,79,-37,-82,-2,0,1,1,0,3,0,5635,7787,149,5326,7129,129,309,658,20,0,1,1,0,3,1
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,4,Blue,bot,Hades,oe:player:91306951bc13eb9ddf738836c895f9a,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Ezreal,Lee Sin,Leona,Twisted Fate,Nautilus,Rakan,2336,0,4,4,7,14,17,0,0,0,0,0,0,0,1,3596,7962,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,1,0,20916,5372260,207444,4575771,2785017,18,4623,9,2312,7,35,8990,15931,10891,2797346,234514,15175,,335,319,16,,,86045,2976,2708,71,4158,3477,79,-1182,-769,-8,0,0,1,3,2,0,4610,5264,121,6087,5008,122,-1477,256,-1,0,1,1,3,2,0
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,5,Blue,sup,Guard,oe:player:57cc9b210b0e3ff7b28013cec3d36ac,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Yuumi,Lee Sin,Leona,Twisted Fate,Nautilus,Rakan,2336,0,0,4,12,14,17,0,0,0,0,0,0,0,0,3596,7962,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10040,2578767,995765,1341267,697603,57,14640,10,2568,12,96,24658,8848,3808,978082,819931,7350,,11,11,0,,,2825,1928,1998,1,2276,2393,13,-348,-395,-12,0,0,2,0,5,1,2838,3361,4,3336,3798,22,-498,-437,-18,0,1,2,0,5,1
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,6,Red,top,Guigo,oe:player:d61d8a0b25028f787123bfff542d305,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Gwen,Thresh,Caitlyn,Jinx,Braum,Karma,2336,1,7,3,3,17,14,1,1,1,1,0,0,0,0,4366,7962,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,33088,8498630,431727,8130565,6326199,20,5137,14,3596,7,86,22089,17637,12597,3235531,272617,14925,,343,323,20,,,88099,3667,4302,80,2901,4213,65,766,89,15,1,2,0,0,1,1,5552,7449,136,4700,6812,110,852,637,26,1,2,0,0,1,1
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,7,Red,jng,Aegis,oe:player:778c6c3733d919a3b64885912be15a9,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Xin Zhao,Thresh,Caitlyn,Jinx,Braum,Karma,2336,1,1,3,12,17,14,0,0,0,0,1,1,0,0,4366,7962,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,10379,2665839,135424,12302568,8885445,14,3596,6,1541,14,44,11301,13327,8287,2128510,179341,12800,,248,28,220,,,63699,3826,3724,70,3549,3352,70,277,372,0,1,4,0,1,0,0,5691,5416,101,5296,5659,103,395,-243,-2,1,4,0,2,0,0
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,8,Red,mid,Grevthar,oe:player:dda07addeb137c860725f0c964dcbbf,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Akali,Thresh,Caitlyn,Jinx,Braum,Karma,2336,1,2,1,10,17,14,0,0,0,0,0,0,0,0,4366,7962,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14418,3703253,188124,6724315,4264726,13,3339,7,1798,11,34,8733,15138,10098,2593664,218534,14575,,303,290,13,,,77825,3188,4501,79,3151,4419,77,37,82,2,0,3,0,0,1,1,5326,7129,129,5635,7787,149,-309,-658,-20,0,3,1,0,1,1
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,9,Red,bot,TitaN,oe:player:1c010180887360e5d6ab967fd93693d,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Samira,Thresh,Caitlyn,Jinx,Braum,Karma,2336,1,5,3,5,17,14,2,0,0,0,1,0,1,0,4366,7962,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,1,12963,3329538,169139,6266353,3158733,25,6421,14,3596,15,61,15668,16443,11403,2928853,246777,15950,,339,305,34,,,87072,4158,3477,79,2976,2708,71,1182,769,8,3,2,0,0,0,1,6087,5008,122,4610,5264,121,1477,-256,1,3,2,0,0,1,1
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,10,Red,sup,Jojo,oe:player:54dfc311555112498c08f57e93c0270,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Rell,Thresh,Caitlyn,Jinx,Braum,Karma,2336,1,2,4,12,17,14,1,0,0,0,1,0,1,0,4366,7962,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5793,1487928,755862,3601541,5231507,66,16952,10,2568,25,96,24658,8863,3823,981935,827312,8475,,31,31,0,,,7962,2276,2393,13,1928,1998,1,348,395,12,0,5,1,0,0,2,3336,3798,22,2838,3361,4,498,437,18,0,5,1,0,1,2
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,100,Blue,team,,,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,,Lee Sin,Leona,Twisted Fate,Nautilus,Rakan,2336,0,14,17,41,14,17,1,0,0,0,0,,,,3596,7962,0,2,4,1,4,1,0,0,0,0,0,,1,0,0,0,2,0,1,1,0,6,8,0,0,2,8,1,1,100827,25897346,,28087500,28057705,130,33390,69,17723,62,329,84503,71641,46440,11928082,,64350,-362388,,969,234,,,308990,14505,16690,284,17115,18397,321,-2610,-1707,-37,1,2,5,5,16,1,23079,28883,487,25992,28800,510,-2913,83,-23,2,4,5,5,16,2
ESPORTSTMNT01_2695835,complete,,CBLOL,2022,Split 1,0,22/01/2022 19:24,1,1201,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Thresh,Caitlyn,Jinx,Braum,Karma,2336,1,17,14,42,17,14,4,1,1,1,1,,,,4366,7962,1,4,2,4,1,2,0,1,1,0,0,,0,1,1,2,0,1,1,1,1,8,6,1,1,8,2,1,1,76641,19685188,,37025342,27866610,138,35445,51,13099,72,321,82449,71408,46207,11868236,,66725,362388,,977,287,,,324658,17115,18397,321,14505,16690,284,2610,1707,37,5,16,1,1,2,5,25992,28800,510,23079,28883,487,2913,-83,23,5,16,2,2,4,5
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,1,Blue,top,Kiari,oe:player:63dc9ebe6cd781c9c9cecb54a6d7317,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Graves,Twisted Fate,Leona,Vex,LeBlanc,Akali,1655,1,1,0,2,16,3,0,0,0,0,1,0,1,0,5801,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2,0,9140,3313595,18934,4515045,5951420,12,4350,6,2175,3,26,9426,12284,8633,3129789,235349,10175,,271,235,36,,,98248,4491,5141,83,2952,4134,75,1539,1007,8,1,1,0,0,0,2,6598,7410,130,4994,7197,134,1604,213,-4,1,1,0,0,0,2
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,2,Blue,jng,Disamis,oe:player:946b74bfc34e861b344ae03700af039,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Jarvan IV,Twisted Fate,Leona,Vex,LeBlanc,Akali,1655,1,1,1,8,16,3,0,0,0,0,1,0,1,0,5801,6888,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,1,0,5308,1924350,109958,8304653,6504290,4,1450,13,4713,4,35,12689,10393,6742,2444230,183795,8850,,157,25,132,,,56918,3716,4017,64,2867,3039,61,849,978,3,0,3,0,0,0,0,5844,5605,92,4247,5017,95,1597,588,-3,0,4,0,0,0,0
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,3,Blue,mid,Krastyel,oe:player:0a0e15e8e14edd7e4039cbf6f4fbfa4,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Zoe,Twisted Fate,Leona,Vex,LeBlanc,Akali,1655,1,7,1,4,16,3,0,0,0,0,1,0,1,0,5801,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14445,5236858,299236,3801208,1772447,10,3625,5,1813,5,39,14139,11578,7927,2873837,216101,11025,,228,212,16,,,82659,3502,4880,85,3616,5101,96,-114,-221,-11,1,1,0,0,0,0,5895,8011,148,5148,7498,139,747,513,9,2,1,0,0,0,0
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,4,Blue,bot,Matsukaze,oe:player:0c0d42e4a3273c1a137e83b490b8513,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Caitlyn,Twisted Fate,Leona,Vex,LeBlanc,Akali,1655,1,6,0,2,16,3,0,0,0,0,1,1,0,0,5801,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10610,3846526,219792,1940302,3436495,13,4713,9,3263,6,31,11239,12929,9278,3363625,252934,11250,,247,231,16,,,89547,4470,3279,77,3334,3305,79,1136,-26,-2,4,0,0,1,0,1,7032,5996,135,4948,5075,125,2084,921,10,4,0,0,1,0,2
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,5,Blue,sup,Wos,oe:player:e0ca016e696d77b1ee0467e5825b5ed,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,Lux,Twisted Fate,Leona,Vex,LeBlanc,Akali,1655,1,1,1,9,16,3,0,0,0,0,1,0,1,0,5801,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8770,3179456,181675,2244471,964350,51,18489,9,3263,14,79,28640,7753,4102,1487130,111821,7050,,15,15,0,,,5438,2780,2666,5,2134,2803,7,646,-137,-2,0,4,1,0,1,3,4396,3349,7,3151,3884,10,1245,-535,-3,0,5,1,0,1,3
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,6,Red,top,Ayel,oe:player:325d05dad5fd291cbb49cd50c038ce3,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Jayce,Gwen,Corki,Thresh,Camille,Renekton,1655,0,1,6,1,3,16,0,0,0,0,0,0,0,0,1088,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,2,8479,3073958,226245,6498852,4244592,10,3625,7,2538,7,26,9426,10449,6798,2464532,268447,10375,,262,242,20,,,94985,2952,4134,75,4491,5141,83,-1539,-1007,-8,0,0,2,1,1,0,4994,7197,134,6598,7410,130,-1604,-213,4,0,0,2,1,1,0
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,7,Red,jng,Minerva,oe:player:931603f10a47a4241c9c2afbd69107a,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Viego,Gwen,Corki,Thresh,Camille,Renekton,1655,0,1,2,1,3,16,0,0,0,0,0,0,0,0,1088,6888,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,1167,423082,311391,7867069,4249305,6,2175,11,3988,8,39,14139,7671,4020,1457402,158739,7500,,145,30,115,,,52568,2867,3039,61,3716,4017,64,-849,-978,-3,0,0,0,0,3,0,4247,5017,95,5844,5605,92,-1597,-588,3,0,0,0,0,4,0
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,8,Red,mid,Goku,oe:player:db388b1b18abbdc620de33627c0ef05,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Viktor,Gwen,Corki,Thresh,Camille,Renekton,1655,0,0,0,2,3,16,0,0,0,0,0,0,0,0,1088,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13619,4937402,363396,3454260,3224411,12,4350,3,1088,7,18,6526,10136,6485,2351057,256086,10075,,272,263,9,,,98610,3616,5101,96,3502,4880,85,114,221,11,0,0,0,1,1,0,5148,7498,139,5895,8011,148,-747,-513,-9,0,0,0,2,1,0
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,9,Red,bot,Hades,oe:player:91306951bc13eb9ddf738836c895f9a,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Jhin,Gwen,Corki,Thresh,Camille,Renekton,1655,0,1,2,2,3,16,0,0,0,0,0,0,0,0,1088,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6845,2481571,182645,2902115,1164471,9,3263,3,1088,2,22,7976,9730,6079,2203867,240052,8960,,237,237,0,,,85921,3334,3305,79,4470,3279,77,-1136,26,2,1,0,1,4,0,0,4948,5075,125,7032,5996,135,-2084,-921,-10,1,0,2,4,0,0
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,10,Red,sup,Guard,oe:player:57cc9b210b0e3ff7b28013cec3d36ac,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,Karma,Gwen,Corki,Thresh,Camille,Renekton,1655,0,0,6,3,3,16,0,0,0,0,0,0,0,1,1088,6888,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,7367,2670816,196574,3891118,1882296,33,11964,11,3988,10,62,22477,5593,1942,704048,766762,5500,,20,20,0,,,7251,2134,2803,7,2780,2666,5,-646,137,2,0,1,3,0,4,1,3151,3884,10,4396,3349,7,-1245,535,3,0,1,3,0,5,1
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,100,Blue,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Twisted Fate,Leona,Vex,LeBlanc,Akali,1655,1,16,3,25,16,3,0,0,0,0,1,,,,5801,6888,0,3,1,3,1,0,0,2,0,0,1,,0,0,1,2,0,1,1,0,1,11,1,1,1,12,3,3,0,48273,17500785,,20805680,18629003,90,32628,42,15227,32,210,76133,54937,36680,13297885,,48350,130895,,718,200,,,332810,18959,19983,314,14903,18382,318,4056,1601,-4,6,9,1,1,1,6,29765,30371,512,22488,28671,503,7277,1700,9,7,11,1,1,1,7
ESPORTSTMNT01_2696159,complete,,CBLOL,2022,Split 1,0,23/01/2022 15:45,1,1201,200,Red,team,,,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,,Gwen,Corki,Thresh,Camille,Renekton,1655,0,3,16,9,3,16,0,0,0,0,0,,,,1088,6888,1,1,3,1,3,1,0,0,0,0,0,,0,0,0,0,2,0,0,1,0,1,11,0,0,3,12,0,3,37477,13586828,,24613414,14765076,70,25378,35,12689,34,167,60544,43579,25322,9180181,,42410,-130895,,792,144,,,339335,14903,18382,318,18959,19983,314,-4056,-1601,4,1,1,6,6,9,1,22488,28671,503,29765,30371,512,-7277,-1700,-9,1,1,7,7,11,1
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,1,Blue,top,Guigo,oe:player:d61d8a0b25028f787123bfff542d305,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Ornn,Thresh,Viktor,Corki,Zoe,Jax,2351,1,0,3,9,20,13,0,0,0,0,0,0,0,0,5104,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17957,4582816,188852,8073586,9956784,18,4594,8,2042,4,59,15057,11881,6810,1737984,146188,11100,,250,246,4,,,63803,3199,4680,79,3330,4638,74,-131,42,5,0,1,0,1,0,1,4770,7129,127,5726,7824,133,-956,-695,-6,0,1,0,1,0,1
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,2,Blue,jng,Aegis,oe:player:778c6c3733d919a3b64885912be15a9,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Talon,Thresh,Viktor,Corki,Zoe,Jax,2351,1,3,4,6,20,13,0,0,0,0,0,0,0,0,5104,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,19448,4963335,204533,8764696,5634028,9,2297,2,510,7,34,8677,15655,10584,2701148,227202,13875,,297,70,227,,,75798,3456,3806,75,2933,2900,57,523,906,18,0,1,0,0,1,1,4649,5349,99,5266,5289,95,-617,60,4,0,2,1,1,2,2
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,3,Blue,mid,Grevthar,oe:player:dda07addeb137c860725f0c964dcbbf,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Twisted Fate,Thresh,Viktor,Corki,Zoe,Jax,2351,1,6,1,10,20,13,0,0,0,0,0,0,0,0,5104,8422,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,1,0,18370,4688218,193196,3959081,2053424,17,4339,9,2297,5,69,17610,15633,10562,2695534,22673,14225,,261,253,8,,,66610,3934,4562,73,3707,4867,98,227,-305,-25,2,1,1,0,1,0,5647,6723,102,5582,7283,144,65,-560,-42,3,2,1,1,1,1
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,4,Blue,bot,TitaN,oe:player:1c010180887360e5d6ab967fd93693d,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Jinx,Thresh,Viktor,Corki,Zoe,Jax,2351,1,8,1,7,20,13,2,0,0,0,0,0,0,0,5104,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,33500,8549553,352316,4862016,2569715,25,6380,21,5359,12,75,19141,19334,14263,3640068,306178,16910,,398,362,36,,,101574,3205,3280,61,3206,3222,78,-1,58,-17,0,2,0,0,0,1,5603,6020,124,4980,5082,123,623,938,1,1,3,0,0,1,1
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,5,Blue,sup,Jojo,oe:player:54dfc311555112498c08f57e93c0270,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Leona,Thresh,Viktor,Corki,Zoe,Jax,2351,1,3,4,10,20,13,0,0,0,0,0,0,0,1,5104,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5810,1482773,611032,4309996,5074862,61,15568,12,3063,24,105,26797,9436,4365,1113994,937018,8500,,40,40,0,,,10208,2290,1968,13,2801,2059,6,-511,-91,7,1,1,1,1,0,0,3360,3472,21,3985,3454,9,-625,18,12,1,2,2,1,1,0
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,6,Red,top,Robo,oe:player:3085815ef497539cb1d93b3c9a16624,LOUD,oe:team:658a021a796aa5501503220adb38cf4,Aatrox,Gwen,Lee Sin,Diana,Camille,Jarvan IV,2351,0,3,5,4,13,20,0,0,0,0,0,0,0,0,3318,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,21393,5459719,259281,11583752,11918843,19,4849,8,2042,8,49,12505,15509,10438,2663888,263194,15550,,294,266,28,,,75032,3330,4638,74,3199,4680,79,131,-42,-5,1,0,1,0,1,0,5726,7824,133,4770,7129,127,956,695,6,1,0,1,0,1,0
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,7,Red,jng,Tay,oe:player:b04655f0821a30125d72a3442647875,LOUD,oe:team:658a021a796aa5501503220adb38cf4,Xin Zhao,Gwen,Lee Sin,Diana,Camille,Jarvan IV,2351,0,1,4,6,13,20,0,0,0,0,1,0,1,0,3318,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5422,1383752,65714,8992599,6146746,18,4594,18,4594,17,59,15057,11912,6841,1745895,172496,10950,,232,52,180,,,59209,2933,2900,57,3456,3806,75,-523,-906,-18,0,1,1,0,1,0,5266,5289,95,4649,5349,99,617,-60,-4,1,2,2,0,2,1
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,8,Red,mid,tinowns,oe:player:ae770d2c942cee6dbcfbd1832015231,LOUD,oe:team:658a021a796aa5501503220adb38cf4,Syndra,Gwen,Lee Sin,Diana,Camille,Jarvan IV,2351,0,3,6,4,13,20,0,0,0,0,1,0,1,0,3318,8422,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,21323,5441855,258432,4645598,2076138,12,3063,9,2297,10,43,10974,13182,8111,2070013,204519,12950,,291,271,20,,,74266,3707,4867,98,3934,4562,73,-227,305,25,0,1,0,2,1,1,5582,7283,144,5647,6723,102,-65,560,42,1,1,1,3,2,1
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,9,Red,bot,DudsTheBoy,oe:player:952f90bd1805db865fdb728cd1f2d92,LOUD,oe:team:658a021a796aa5501503220adb38cf4,Caitlyn,Gwen,Lee Sin,Diana,Camille,Jarvan IV,2351,0,4,3,2,13,20,1,0,0,0,0,0,0,0,3318,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,14055,3586984,170345,3882008,1701999,16,4083,12,3063,6,45,11484,15212,10141,2588090,255705,14480,,324,304,20,,,82688,3206,3222,78,3205,3280,61,1,-58,17,0,0,1,0,2,0,4980,5082,123,5603,6020,124,-623,-938,-1,0,1,1,1,3,0
ESPORTSTMNT01_2696199,complete,,CBLOL,2022,Split 1,0,23/01/2022 16:53,1,1201,10,Red,sup,Ceos,oe:player:c88cada1696defe81464925789aa6d8,LOUD,oe:team:658a021a796aa5501503220adb38cf4,Lux,Gwen,Lee Sin,Diana,Camille,Jarvan IV,2351,0,2,2,8,13,20,0,0,0,0,1,1,0,0,3318,8422,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,20316,5184858,246228,2696299,1542237,62,15823,18,4594,19,108,27563,9199,4128,1053509,104087,8725,,38,37,1,,,9698,2801,2059,6,2290,1968,13,511,91,-7,1,0,0,1,1,1,3985,3454,9,3360,3472,21,625,-18,-12,1,1,0,1,2,2
