game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
ESPORTSTMNT02_3212436,3,0.67,3.6,5,0.8,2.94,0,0,0,0,0,0,0,0,0,1,1.0,10.0,10,0.6,2.38,5,0.8,4.12,8,0.5,7.0,0,0,0,0
ESPORTSTMNT01_3343163,7,0.71,2.6,5,0.8,7.14,1,1.0,1.25,8,0.88,10.57,0,0,0,10,0.6,5.86,2,1.0,4.0,3,0.67,35,2,0.5,4.0,4,0.5,5.71,0
ESPORTSTMNT03_3126440,6,0.5,2.71,2,0.5,5.25,3,0.67,9.0,4,0.5,11.0,0,0,0,5,0.6,4.22,0,0,0,4,0.5,5.38,1,1.0,7,2,0.5,15.0,1
ESPORTSTMNT06_2823367,1,0.0,0.14,6,0.67,4.27,2,0.5,7.33,3,0.33,8.5,3,0.67,4.0,0,0,0,19,0.47,4.66,1,1.0,5.0,0,0,0,7,0.57,2.93,1
ESPORTSTMNT05_3220282,0,0,0,4,0.5,6.86,0,0,0,7,0.57,5.79,4,0.5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01_3342605,10,0.4,10.0,4,0.5,5.29,2,0.5,30,3,0.33,5.17,0,0,0,11,0.55,5.67,1,0.0,4.5,2,0.0,36,3,0.33,5.67,0,0,0,0
ESPORTSTMNT01_3343025,1,1.0,1.0,3,0.0,4.8,3,1.0,6.5,2,0.5,12.5,4,0.5,2.42,4,0.75,4.57,1,1.0,1.33,1,0.0,2.0,2,0.0,3.2,0,0,0,0
ESPORTSTMNT06_2777070,5,0.6,2.22,3,0.67,4.44,5,0.6,9.2,4,1.0,3.38,3,1.0,3.1,0,0,0,5,1.0,7.89,4,1.0,5.0,2,1.0,3.4,7,0.71,3.55,0
ESPORTSTMNT02_3188790,1,1.0,1.71,2,0.5,2.43,4,0.5,11.0,0,0,0,3,0.0,5.5,2,1.0,11.5,7,0.29,5.19,2,1.0,2.57,3,0.67,2.88,0,0,0,0
ESPORTSTMNT06_2774603,0,0,0,4,0.5,2.79,7,0.43,2.22,0,0,0,0,0,0,0,0,0,2,1.0,3.5,1,0.0,6.5,0,0,0,0,0,0,0
ESPORTSTMNT01_3418139,14,0.64,4.83,1,0.0,10.0,8,0.75,23.5,6,0.67,6.71,13,0.54,5.33,4,1.0,19.0,10,0.7,12.73,5,0.6,11.25,1,1.0,1.25,2,0.5,4.17,1
ESPORTSTMNT03_3186242,16,0.38,4.21,1,0.0,8.5,1,1.0,0.33,4,0.5,4.5,2,1.0,3.14,6,0.33,3.0,1,1.0,10.0,1,1.0,2.0,2,0.0,2.6,2,0.5,0.71,1
ESPORTSTMNT01_3415992,5,0.8,2.91,3,1.0,3.75,10,0.4,2.44,9,0.67,4.68,0,0,0,2,0.5,5.67,1,1.0,1.67,5,0.6,5.62,4,0.25,9.75,1,1.0,1.25,1
ESPORTSTMNT01_3344149,0,0,0,8,0.25,4.29,3,0.33,3.75,0,0,0,2,0.5,5.0,0,0,0,5,0.8,7.14,1,1.0,1.25,8,0.88,10.57,5,1.0,9.8,1
ESPORTSTMNT02_3162103,1,0.0,0.25,0,0,0,3,1.0,11.5,0,0,0,1,1.0,13,0,0,0,1,1.0,0.0,2,1.0,1.12,3,0.33,6.5,0,0,0,1
ESPORTSTMNT01_3417385,3,0.67,9.0,1,1.0,0.25,2,0.5,17,9,0.44,10.0,2,0.5,12.33,0,0,0,7,0.57,10.78,5,0.6,8.71,9,0.33,5.59,4,0.5,10.0,1
ESPORTSTMNT02_3190522,7,0.57,1.24,4,0.5,4.13,3,0.33,4.0,1,0.0,3.0,7,0.43,6.75,8,0.5,3.63,2,0.5,0.7,1,0.0,3.67,2,0.5,3.43,2,0.5,6.2,1
ESPORTSTMNT03_3122345,0,0,0,0,0,0,0,0,0,6,1.0,6.64,1,1.0,10.5,2,0.0,4.0,1,1.0,3.5,1,0.0,0.25,0,0,0,3,0.67,2.0,0
ESPORTSTMNT03_3178542,0,0,0,5,1.0,2.25,0,0,0,0,0,0,2,0.0,0.92,4,0.75,2.11,4,0.5,2.91,3,0.67,9.75,8,0.5,4.35,2,0.5,4.14,0
ESPORTSTMNT02_3162662,3,0.33,1.0,0,0,0,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.33,0,0,0,1,0.0,0.25,1
ESPORTSTMNT03_3193364,6,0.83,2.0,0,0,0,2,0.5,19.0,1,0.0,3.5,1,1.0,12.5,1,1.0,4.0,2,0.5,2.33,5,0.6,2.47,3,1.0,14.33,1,1.0,5.0,1
ESPORTSTMNT01_3416568,5,0.4,4.0,3,0.67,9.5,11,0.36,4.54,15,0.4,8.95,10,0.6,4.74,10,0.7,2.26,3,0.67,4.29,1,1.0,9.0,9,0.78,3.27,7,0.57,7.7,1
ESPORTSTMNT02_3214865,11,0.45,6.11,3,0.67,3.0,2,0.5,3.86,1,1.0,17.0,2,1.0,8.5,5,0.4,1.79,2,0.5,7.0,4,0.25,2.81,6,0.83,6.55,0,0,0,1
ESPORTSTMNT03_3133244,10,0.6,3.0,9,0.67,1.97,3,0.67,18.5,3,0.33,15.67,7,0.43,2.27,0,0,0,0,0,0,2,0.5,1.0,0,0,0,1,0.0,16.0,0
ESPORTSTMNT01_3341409,0,0,0,2,1.0,1.62,2,0.0,7.5,3,0.67,1.71,4,0.75,4.67,0,0,0,7,0.14,6.29,8,0.12,8.89,1,0.0,16.0,0,0,0,0
ESPORTSTMNT01_3403830,2,0.5,2.82,0,0,0,3,0.33,7.25,8,0.62,4.83,0,0,0,2,0.0,3.5,1,1.0,2.67,3,0.67,10.67,2,1.0,21,3,0.67,6.29,1
ESPORTSTMNT01_3337340,5,0.8,3.45,6,0.5,5.36,1,1.0,4.25,1,1.0,2.67,1,0.0,2.67,0,0,0,1,1.0,0.75,2,0.0,3.57,0,0,0,1,1.0,4.0,0
ESPORTSTMNT04_2674919,0,0,0,4,0.25,4.9,6,0.5,10.57,5,0.4,13.0,0,0,0,3,0.0,0.75,7,0.71,5.69,0,0,0,2,0.5,2.17,0,0,0,1
ESPORTSTMNT01_3331687,0,0,0,0,0,0,1,0.0,14.0,4,0.25,4.12,3,1.0,4.67,3,0.33,4.29,0,0,0,0,0,0,1,1.0,7.5,0,0,0,1
ESPORTSTMNT02_3211401,3,0.33,3.78,0,0,0,1,1.0,8.0,4,0.75,2.25,0,0,0,1,1.0,9.0,3,0.67,4.14,2,0.0,6.5,1,1.0,13.0,8,0.38,11.36,0
ESPORTSTMNT02_3221956,17,0.53,4.56,10,0.5,3.46,6,1.0,4.11,22,0.41,5.22,21,0.43,6.88,23,0.35,4.97,0,0,0,16,0.44,7.0,12,0.67,10.86,6,0.5,5.25,0
ESPORTSTMNT02_3222016,4,1.0,2.33,10,0.4,3.2,5,0.6,1.73,13,0.77,3.68,12,0.83,3.18,14,0.5,5.06,11,0.82,3.23,0,0,0,4,0.5,4.0,3,0.33,3.0,0
ESPORTSTMNT03_3095595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,3.6,1,1.0,1.0,0,0,0,0,0,0,2,1.0,2.5,1
ESPORTSTMNT03_3182152,1,1.0,1.6,5,0.6,2.75,0,0,0,5,0.4,7.33,1,0.0,11,15,0.4,3.97,0,0,0,4,0.25,6.08,1,1.0,2.33,3,1.0,3.0,0
ESPORTSTMNT01_3335064,11,0.64,1.96,11,0.27,1.71,3,0.33,2.14,8,0.25,5.42,0,0,0,8,0.62,3.09,11,0.73,3.96,1,1.0,1.0,0,0,0,0,0,0,1
ESPORTSTMNT01_3326434,4,1.0,8.0,4,1.0,3.77,5,1.0,6.33,7,0.86,5.69,2,1.0,3.25,0,0,0,4,0.25,3.5,1,1.0,10.0,2,1.0,13.0,1,1.0,2.33,0
ESPORTSTMNT05_3221239,0,0,0,1,0.0,18.0,0,0,0,6,0.83,5.33,6,0.5,3.21,2,1.0,3.67,8,0.75,4.81,6,0.83,4.29,5,0.8,4.11,1,1.0,5.0,1
ESPORTSTMNT02_3216256,1,1.0,12,15,0.73,2.44,4,0.5,21.0,0,0,0,9,0.89,2.86,0,0,0,5,0.8,7.12,1,1.0,7.0,0,0,0,8,0.62,6.2,0
ESPORTSTMNT06_2768861,0,0,0,0,0,0,1,0.0,0.8,0,0,0,2,0.0,13.0,1,0.0,2.67,2,0.0,7.33,1,0.0,14.0,0,0,0,0,0,0,1
ESPORTSTMNT03_3195302,4,0.75,1.53,0,0,0,1,1.0,1.0,4,0.0,4.17,2,0.5,2.09,1,0.0,3.2,9,0.44,2.53,0,0,0,3,0.67,5.4,3,0.67,6.29,1
ESPORTSTMNT01_3410933,7,0.57,2.0,11,0.55,7.17,13,0.46,3.77,11,0.73,4.28,6,0.67,3.38,24,0.33,5.12,5,0.4,4.44,0,0,0,5,0.4,8.4,6,0.83,2.39,1
ESPORTSTMNT03_3181391,0,0,0,2,1.0,3.14,1,1.0,0.67,0,0,0,0,0,0,8,0.75,3.65,1,1.0,15.0,7,0.57,7.25,6,0.33,19.67,1,1.0,3.75,1
ESPORTSTMNT03_3090319,0,0,0,0,0,0,0,0,0,3,1.0,41,3,1.0,47,2,0.5,2.4,1,0.0,5.0,0,0,0,3,0.33,4.0,2,0.5,19.0,1
ESPORTSTMNT02_3217260,10,0.5,4.63,0,0,0,1,1.0,2.0,0,0,0,2,1.0,5.0,7,0.71,1.7,2,1.0,2.67,5,0.6,2.43,8,0.38,7.25,7,0.43,1.33,0
ESPORTSTMNT03_3197780,16,0.69,4.07,0,0,0,7,0.57,1.7,8,0.75,3.71,6,0.17,1.5,13,0.46,1.41,6,0.5,1.81,5,0.8,5.75,7,0.57,1.39,1,0.0,0.67,1
ESPORTSTMNT03_3130447,0,0,0,1,0.0,9,0,0,0,4,0.75,6.67,2,1.0,3.0,4,0.5,3.33,3,0.0,3.88,0,0,0,3,0.33,1.55,0,0,0,0
ESPORTSTMNT01_3340043,6,1.0,1.54,2,1.0,2.6,3,0.67,9.0,3,0.33,11.0,6,0.5,7.0,0,0,0,2,1.0,2.0,2,1.0,6.0,0,0,0,2,0.0,6.33,1
ESPORTSTMNT04_2677203,8,0.5,4.0,0,0,0,2,0.5,3.75,20,0.55,8.21,10,0.5,5.59,2,0.5,4.25,9,0.56,4.67,6,0.67,3.31,5,1.0,4.36,5,1.0,3.06,1
ESPORTSTMNT04_2676026,17,0.53,3.59,4,0.75,3.83,1,1.0,16,14,0.64,4.91,7,0.57,2.9,11,0.55,5.33,6,0.5,3.88,8,0.5,4.55,11,0.36,9.07,8,0.5,7.06,0
ESPORTSTMNT01_3416088,9,0.56,3.82,7,0.29,4.75,3,0.67,1.73,5,0.6,7.29,6,0.17,8.11,1,0.0,6,3,1.0,26.0,5,0.2,11.0,6,0.67,6.25,13,0.62,4.67,0
ESPORTSTMNT02_3233800,20,0.6,2.48,7,0.71,3.3,4,0.25,5.0,2,0.5,3.17,1,1.0,2.33,2,0.0,8.33,9,0.33,5.38,5,0.2,3.0,13,0.38,6.9,2,0.5,2.44,0
ESPORTSTMNT03_3196226,0,0,0,9,0.67,3.8,1,1.0,4.0,2,1.0,10.33,0,0,0,12,0.33,3.56,5,0.6,3.15,5,0.0,5.92,5,0.4,5.42,5,0.4,3.72,1
ESPORTSTMNT01_3331934,0,0,0,3,0.33,2.0,1,1.0,16.0,3,1.0,2.29,1,1.0,4.0,1,0.0,3.5,2,0.5,3.0,1,1.0,13,3,0.33,4.75,6,0.5,10.38,1
ESPORTSTMNT02_3189394,3,0.0,6.2,4,0.5,3.0,4,0.75,5.5,7,0.57,5.56,4,0.5,6.88,6,0.33,3.67,3,1.0,4.71,4,0.25,9.0,8,0.38,4.17,4,0.25,5.78,1
ESPORTSTMNT03_3116666,3,0.67,10.0,2,0.5,24.0,0,0,0,10,0.3,6.83,9,0.33,7.45,2,1.0,1.71,1,1.0,9.0,0,0,0,8,0.62,13.83,8,0.62,16.33,0
ESPORTSTMNT01_3344237,1,1.0,2.0,6,0.67,3.65,1,1.0,6.0,5,0.8,8.33,5,0.8,12.4,0,0,0,0,0,0,7,0.57,5.92,1,1.0,5.5,1,1.0,5.5,0
ESPORTSTMNT03_3130295,0,0,0,0,0,0,2,1.0,4.75,1,0.0,6.5,2,0.0,6.0,4,0.25,3.25,5,0.4,4.0,1,0.0,1.67,3,0.33,1.55,2,0.5,2.86,0
ESPORTSTMNT03_3103484,1,1.0,3.67,3,0.33,4.0,2,0.5,2.12,1,0.0,4.33,1,0.0,13,1,1.0,10.0,1,0.0,7.5,2,0.5,26.0,2,0.5,4.5,2,0.5,2.8,1
ESPORTSTMNT01_3376782,13,0.46,5.21,1,1.0,4.0,0,0,0,8,0.62,5.87,7,0.57,6.5,12,0.58,2.57,13,0.62,2.24,3,0.67,2.57,1,0.0,2.33,0,0,0,1
ESPORTSTMNT04_2675921,5,1.0,1.86,0,0,0,2,0.5,2.2,4,1.0,1.11,3,0.33,2.62,7,0.43,3.13,0,0,0,0,0,0,3,0.67,9.0,6,0.33,7.4,0
ESPORTSTMNT03_3102090,2,0.5,11.0,5,0.8,3.8,1,1.0,3.33,0,0,0,0,0,0,2,0.5,1.5,2,0.0,6.67,0,0,0,0,0,0,1,0.0,1.2,1
ESPORTSTMNT01_3333121,14,0.43,2.35,7,0.57,3.39,1,1.0,11.0,6,0.5,4.78,7,0.57,11.4,9,0.56,3.21,11,0.73,3.96,0,0,0,0,0,0,2,0.5,6.33,0
ESPORTSTMNT03_3115173,2,0.0,1.14,2,1.0,2.44,0,0,0,1,0.0,9,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01_3325173,2,1.0,4.33,3,0.33,5.14,0,0,0,0,0,0,1,1.0,11.0,7,0.71,3.4,3,0.33,3.75,1,0.0,5.5,2,0.5,26.0,2,0.5,3.0,1
ESPORTSTMNT06_2823476,11,0.36,2.09,3,1.0,10.33,2,0.0,12.5,12,0.42,4.62,9,0.44,2.84,1,1.0,13.0,7,0.86,4.21,1,1.0,4.67,1,1.0,0.83,0,0,0,0
ESPORTSTMNT03_3132252,8,0.5,7.0,0,0,0,5,0.6,9.29,0,0,0,1,0.0,16.0,4,0.75,1.64,9,0.67,1.97,3,0.67,18.5,7,0.43,3.31,7,0.43,2.27,1
ESPORTSTMNT04_2675614,10,0.4,4.5,2,0.0,24.0,7,0.14,6.69,15,0.33,4.07,2,0.5,5.0,0,0,0,1,0.0,14,7,0.71,8.55,7,0.71,6.39,7,0.71,5.06,0
ESPORTSTMNT05_3222595,2,1.0,15.0,2,0.0,14.5,0,0,0,1,0.0,12,3,0.67,2.5,1,1.0,1.33,5,1.0,4.89,1,1.0,16.0,2,0.5,6.4,2,0.0,4.25,1
ESPORTSTMNT02_3231552,0,0,0,4,0.5,2.13,11,0.45,6.88,23,0.52,5.73,5,0.4,3.2,7,0.29,3.18,3,0.67,4.22,7,0.57,2.95,3,0.0,1.55,2,0.5,7.0,1
ESPORTSTMNT01_3407521,15,0.2,3.18,8,0.62,11.3,9,0.33,5.94,17,0.47,5.74,10,0.5,6.35,2,0.5,6.0,2,0.5,18.0,1,1.0,12.0,3,0.67,3.0,8,0.38,1.33,1
ESPORTSTMNT05_3241433,4,1.0,5.1,3,0.67,5.5,2,0.0,15.5,7,0.86,8.33,10,0.6,3.09,6,0.5,2.28,1,1.0,4.5,0,0,0,10,0.6,7.0,9,0.67,5.72,1
ESPORTSTMNT02_3158638,0,0,0,5,0.4,1.42,3,0.33,2.89,6,0.5,2.29,2,0.5,2.5,3,0.67,1.77,3,0.67,1.69,4,0.75,6.29,4,0.75,10.5,3,0.67,37,0
ESPORTSTMNT03_3183712,6,0.5,3.36,0,0,0,0,0,0,3,0.33,5.5,4,0.75,2.12,12,0.92,9.0,8,0.25,4.75,3,1.0,4.44,4,0.5,4.38,8,0.62,3.92,0
ESPORTSTMNT02_3210268,3,0.33,4.14,7,0.14,4.57,3,0.67,10.0,5,0.0,6.73,0,0,0,2,0.0,1.89,3,0.33,1.5,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT06_2778084,1,1.0,2.0,5,0.2,2.88,7,0.57,5.23,1,0.0,8.0,0,0,0,0,0,0,3,0.67,2.67,1,1.0,10.0,3,0.67,4.0,0,0,0,1
ESPORTSTMNT01_3331333,0,0,0,9,0.44,4.22,4,0.75,8.67,1,0.0,9,2,0.5,9.0,0,0,0,4,0.5,2.67,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT01_3306514,1,1.0,0.75,1,1.0,15.0,3,0.67,0.56,1,1.0,4.0,0,0,0,0,0,0,1,1.0,1.67,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT01_3326772,3,1.0,9.5,1,1.0,11.0,2,0.5,2.86,2,0.5,4.75,0,0,0,0,0,0,2,0.5,6.0,1,0.0,3.0,0,0,0,0,0,0,0
ESPORTSTMNT01_3368401,4,0.5,3.1,0,0,0,0,0,0,1,1.0,1.33,2,0.0,4.17,4,0.5,3.92,1,1.0,0.75,1,0.0,2.5,1,0.0,2.0,4,0.5,3.5,0
ESPORTSTMNT02_3231597,1,1.0,3.0,1,1.0,16,9,0.89,4.43,9,0.78,5.41,5,0.4,3.2,4,0.5,2.44,9,0.56,2.0,1,0.0,0.86,20,0.55,4.82,13,0.46,7.05,1
ESPORTSTMNT06_2769916,3,0.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2.67,1,0.0,0.5,0,0,0,0,0,0,1
ESPORTSTMNT02_3166049,1,1.0,0.33,2,0.5,9.0,0,0,0,2,0.5,2.57,1,0.0,8.5,1,1.0,0.5,2,0.5,3.71,2,0.0,11.5,0,0,0,0,0,0,1
ESPORTSTMNT01_3367228,0,0,0,4,0.75,8.0,4,0.5,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.67,3,0.33,4.5,0,0,0,1
ESPORTSTMNT06_2823408,2,1.0,3.0,13,0.69,2.95,1,1.0,3.67,5,0.8,5.8,6,0.67,2.3,1,1.0,13,4,0.0,12.0,2,0.5,3.67,3,1.0,18.5,2,1.0,14.0,1
ESPORTSTMNT02_3169707,2,0.0,6.67,1,1.0,14.0,0,0,0,0,0,0,0,0,0,1,1.0,15,2,0.5,21.0,2,1.0,1.57,0,0,0,0,0,0,1
ESPORTSTMNT05_3220639,2,1.0,15.0,8,0.62,6.12,0,0,0,3,0.33,2.62,3,0.33,3.0,1,1.0,1.33,5,0.2,3.11,3,0.33,2.92,3,0.33,7.0,5,0.6,4.69,1
ESPORTSTMNT01_3326540,8,0.75,2.74,0,0,0,0,0,0,1,0.0,4.5,0,0,0,0,0,0,3,0.33,6.2,2,0.5,3.29,2,0.5,20.0,2,0.5,21.0,1
ESPORTSTMNT04_2679108,8,0.38,3.8,14,0.29,5.74,5,1.0,3.93,10,0.7,11.78,7,0.29,7.82,0,0,0,0,0,0,1,0.0,3.14,5,0.4,4.88,4,0.5,9.25,1
ESPORTSTMNT02_3207804,4,0.25,5.0,8,0.5,6.19,0,0,0,5,0.6,4.89,5,0.4,4.33,10,0.5,6.0,9,0.56,4.19,3,0.67,1.25,10,0.6,8.82,0,0,0,0
ESPORTSTMNT03_3187747,5,0.6,5.38,0,0,0,4,0.75,2.9,3,0.33,5.33,4,0.25,3.44,1,0.0,14,6,0.5,4.06,2,0.0,12.0,4,0.5,2.69,4,0.5,3.12,1
ESPORTSTMNT03_3089172,2,1.0,1.25,0,0,0,0,0,0,1,1.0,0.75,0,0,0,1,1.0,5.0,1,0.0,7.0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02_3165422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03_3167486,1,0.0,5.0,0,0,0,3,0.67,10.0,1,1.0,9.0,6,0.83,4.2,1,0.0,9,6,0.17,4.0,1,1.0,1.5,3,0.67,15.0,0,0,0,0
ESPORTSTMNT06_2767959,2,0.5,4.5,4,0.25,33.0,2,0.5,5.5,1,1.0,3.67,0,0,0,1,1.0,16.0,1,1.0,16.0,0,0,0,2,1.0,2.71,0,0,0,1
ESPORTSTMNT05_3222611,2,1.0,5.5,5,1.0,4.89,7,0.57,6.62,2,0.5,6.4,2,0.0,4.25,0,0,0,8,0.62,6.12,4,0.75,3.91,1,0.0,12,0,0,0,1
ESPORTSTMNT02_3163043,5,0.6,2.6,5,0.6,5.33,1,0.0,2.0,5,0.2,1.78,4,0.5,4.83,1,1.0,6.5,7,0.86,3.57,0,0,0,0,0,0,2,1.0,1.5,0
ESPORTSTMNT01_3411653,1,1.0,6.0,1,1.0,8,3,0.33,4.25,6,0.33,5.0,1,1.0,0.6,1,0.0,11.0,8,0.75,2.57,1,0.0,0.2,8,0.5,3.88,1,0.0,16.0,1
ESPORTSTMNT03_3131746,1,0.0,1.0,2,0.0,0.75,0,0,0,4,0.25,1.38,4,0.25,1.29,1,1.0,4.75,0,0,0,1,0.0,2.67,3,0.33,6.6,0,0,0,0
ESPORTSTMNT01_3416274,1,1.0,1.8,11,0.73,4.75,3,0.33,6.17,7,0.57,8.57,0,0,0,1,0.0,1.4,9,0.67,5.81,3,0.33,3.6,6,0.5,9.56,10,0.4,4.14,0
ESPORTSTMNT02_3216271,9,0.56,3.28,0,0,0,2,0.0,2.86,2,0.5,4.17,4,0.25,5.56,3,0.67,3.75,2,1.0,0.77,3,0.33,3.6,7,0.57,5.07,0,0,0,1
ESPORTSTMNT01_3406177,8,0.38,2.95,3,0.33,3.33,5,0.8,6.6,4,0.25,4.88,8,0.5,6.06,9,0.33,2.5,9,0.67,4.0,10,0.6,11.89,7,0.43,9.25,3,0.67,4.6,0
ESPORTSTMNT04_2667146,3,0.67,16.5,3,0.0,5.38,4,1.0,6.57,0,0,0,1,1.0,0.67,1,1.0,0.33,3,1.0,1.08,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03_3089368,0,0,0,1,1.0,0.67,1,1.0,0.33,3,0.33,4.0,2,0.5,19.0,1,1.0,4,1,1.0,9.0,0,0,0,3,1.0,41,3,1.0,47,0
ESPORTSTMNT01_3344199,2,0.5,2.86,0,0,0,2,0.5,2.38,4,0.5,3.86,4,0.5,3.88,6,0.83,3.54,3,1.0,3.22,0,0,0,4,0.5,13.0,6,0.67,3.53,0
ESPORTSTMNT02_3221852,13,0.38,1.5,1,1.0,3.0,11,0.45,2.0,5,0.8,3.54,12,0.75,3.29,16,0.56,4.26,8,0.5,13.0,12,0.42,5.0,7,0.29,9.88,2,0.5,13.5,0
ESPORTSTMNT02_3222043,13,0.77,2.93,5,0.4,4.56,8,0.5,5.75,1,1.0,11.5,1,0.0,4.0,0,0,0,8,0.75,9.82,5,0.8,7.86,6,0.67,3.77,3,0.67,6.88,0
ESPORTSTMNT01_3401640,2,0.0,12.0,5,0.4,5.11,0,0,0,1,1.0,7.5,0,0,0,6,0.67,2.95,2,1.0,6.0,1,0.0,15,0,0,0,5,0.4,4.85,0
ESPORTSTMNT04_2666251,5,0.6,2.31,4,0.75,7.4,2,1.0,3.75,7,0.43,6.09,4,0.25,10.75,6,0.67,4.15,3,0.33,3.17,0,0,0,3,0.67,7.6,2,1.0,8.75,1
ESPORTSTMNT06_2773618,1,1.0,11,1,1.0,15.0,1,1.0,9.0,5,0.4,20.0,1,1.0,3.0,0,0,0,2,0.0,3.17,1,0.0,2.0,0,0,0,0,0,0,1
ESPORTSTMNT01_3334191,4,0.5,2.08,5,0.2,3.54,1,1.0,2.25,0,0,0,0,0,0,5,0.4,4.43,5,0.4,4.18,3,0.33,4.71,2,0.5,7.0,0,0,0,0
ESPORTSTMNT01_3342148,6,0.33,3.3,3,0.33,1.07,4,0.5,4.62,0,0,0,6,0.5,6.08,5,0.4,1.89,3,1.0,7.8,2,1.0,2.0,2,1.0,2.1,1,1.0,2.0,0
ESPORTSTMNT01_3413045,3,0.0,3.0,2,0.5,1.67,13,0.54,5.53,2,0.5,12.0,2,1.0,2.0,5,0.8,1.89,4,1.0,5.75,5,0.6,3.15,4,0.5,8.0,0,0,0,0
ESPORTSTMNT05_3241582,3,0.67,37.0,0,0,0,3,0.67,3.64,11,0.82,8.59,4,0.5,1.73,5,0.6,9.5,1,1.0,4.75,10,0.5,2.76,4,0.75,2.5,4,0.5,3.61,1
ESPORTSTMNT03_3170048,8,0.38,5.07,4,0.25,5.44,7,0.71,3.28,13,0.31,4.48,0,0,0,5,0.6,4.25,3,0.33,5.33,5,0.6,3.44,18,0.39,5.83,1,0.0,18,1
ESPORTSTMNT04_2674560,0,0,0,20,0.5,3.15,5,0.4,3.0,8,0.62,5.56,9,0.78,7.79,0,0,0,1,0.0,12.0,3,0.67,4.38,2,1.0,1.0,0,0,0,1
ESPORTSTMNT03_3124535,1,0.0,9,4,0.5,10.0,0,0,0,0,0,0,3,0.33,5.4,0,0,0,3,0.67,2.17,1,0.0,3.0,4,0.5,1.11,4,0.25,1.27,1
ESPORTSTMNT03_3167508,4,0.5,5.17,6,0.83,7.0,1,1.0,9.0,8,0.25,18.25,2,0.0,4.0,13,0.69,2.68,8,0.5,2.86,3,0.67,2.0,0,0,0,9,0.67,2.07,1
ESPORTSTMNT02_3219737,0,0,0,2,0.0,7.0,10,0.3,4.17,7,0.86,2.2,2,0.0,2.3,14,0.57,6.39,13,0.62,4.52,10,0.7,5.62,6,0.5,20.0,4,0.5,8.2,1
ESPORTSTMNT03_3194810,14,0.57,4.6,6,0.67,5.0,11,0.45,2.3,9,0.67,4.44,8,0.25,3.59,10,0.4,1.87,9,0.56,3.92,6,1.0,13.5,4,0.75,4.67,3,0.67,1.44,0
ESPORTSTMNT04_2668184,1,0.0,12,2,1.0,5.6,1,0.0,13.0,0,0,0,0,0,0,3,1.0,7.0,2,0.5,10.5,0,0,0,1,1.0,4.0,0,0,0,1
ESPORTSTMNT01_3336224,2,1.0,6.0,3,0.0,4.5,5,0.6,12.6,1,1.0,13,7,0.71,5.64,6,0.67,1.88,1,0.0,2.5,2,1.0,24.0,4,0.5,3.3,2,0.5,3.75,1
ESPORTSTMNT01_3335003,1,1.0,1.25,3,0.67,2.0,0,0,0,3,0.67,5.6,3,0.67,8.75,5,0.6,5.83,4,0.75,4.1,2,0.5,9.5,6,0.5,4.31,5,0.6,5.0,1
ESPORTSTMNT02_3219881,0,0,0,0,0,0,2,0.5,17.5,1,1.0,9.0,2,1.0,7.0,8,0.38,3.2,0,0,0,2,0.5,4.5,3,1.0,5.0,1,0.0,1.6,1
ESPORTSTMNT06_2775340,1,1.0,3,1,1.0,0.25,3,0.67,3.8,2,0.5,1.25,1,0.0,0.57,5,0.4,5.71,5,0.6,7.0,2,0.5,4.0,3,0.33,10.33,0,0,0,1
ESPORTSTMNT01_3316504,5,1.0,4.75,3,1.0,7.0,2,1.0,5.25,0,0,0,0,0,0,3,1.0,11.0,3,0.67,8.2,4,1.0,9.0,0,0,0,0,0,0,0
ESPORTSTMNT03_3184919,12,0.83,3.29,10,0.6,2.83,2,1.0,2.86,4,1.0,7.25,9,0.56,3.15,2,0.0,1.0,1,1.0,8.5,0,0,0,2,1.0,3.08,0,0,0,1
ESPORTSTMNT02_3207914,0,0,0,0,0,0,0,0,0,1,1.0,0.83,0,0,0,3,0.67,5.38,0,0,0,10,0.3,5.05,9,0.56,5.3,0,0,0,0
