golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
39215,ESPORTSTMNT06_2290319,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,BLUE: first_tower_bot,RED: first_tower_mid,RED: dragon,RED: second_tower_bot,RED: baron,RED: second_tower_mid,RED: dragon,RED: second_tower_top,RED: baron,RED: elder_dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,9,0.56,2.7,20,0.5,3.3,14,0.21,2.6,13,0.38,3.0,2,1.0,6.0,14,0.43,2.2,24,0.63,3.6,4,0.5,1.9,18,0.28,3.5,21,0.43,2.3,1
42002,ESPORTSTMNT05_2941073,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_blood,BLUE: first_tower_top,BLUE: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.25,1.8,2,0.0,2.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,7.0,3,0.33,1.3,14,0.5,3.7,1,0.0,3.0,5,0.2,5.7,0
42003,ESPORTSTMNT05_2951259,BLUE: herald,RED: dragon,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,RED: dragon,RED: first_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: second_tower_mid,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,3,0.0,1.9,1,1.0,7.5,19,0.58,3.9,23,0.57,2.5,31,0.61,3.8,3,0.67,3.7,2,0.5,2.3,5,0.4,5.3,20,0.65,4.9,0
42004,ESPORTSTMNT05_2951270,RED: first_blood,RED: dragon,RED: herald,RED: dragon,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_top,RED: first_tower_mid,BLUE: first_tower_bot,RED: dragon,RED: baron,RED: first_tower_top,RED: second_tower_top,RED: second_tower_mid,RED: second_tower_bot,RED: elder_dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: third_tower_top,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,16,0.69,2.6,2,0.5,3.0,3,0.0,2.7,6,0.83,6.6,2,1.0,26.0,1,0.0,0.8,0,0.0,0.0,0,0.0,0.0,2,1.0,5.3,20,0.7,3.8,1
42005,ESPORTSTMNT05_2941103,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: dragon,RED: first_tower_mid,BLUE: first_tower_bot,BLUE: dragon,RED: baron,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: first_tower_bot,BLUE: dragon,RED: first_tower_top,RED: baron,BLUE: second_tower_top,RED: second_tower_mid,RED: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: baron,BLUE: third_tower_top,BLUE: inhibitor_top,RED: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,14,0.5,3.3,4,0.5,1.9,3,0.0,1.6,1,1.0,11.0,1,1.0,13.0,1,1.0,2.6,0,0.0,0.0,1,0.0,0.3,0,0.0,0.0,2,0.5,3.6,0
42006,ESPORTSTMNT05_2951310,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_mid,RED: dragon,BLUE: baron,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: second_tower_mid,BLUE: second_tower_bot,RED: dragon,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,7,0.86,5.9,10,0.3,2.4,4,1.0,16.7,10,0.5,2.3,11,0.45,3.4,2,0.5,3.4,11,0.55,3.7,8,0.5,4.6,2,0.5,3.9,0
42015,ESPORTSTMNT05_2951609,RED: dragon,RED: herald,RED: first_blood,RED: dragon,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: herald,RED: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_top,RED: second_tower_bot,RED: third_tower_bot,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,6,0.5,2.2,1,0.0,2.7,12,0.83,7.5,14,0.5,5.3,4,1.0,6.6,5,0.4,2.0,0,0.0,0.0,1,1.0,8.0,0,0.0,0.0,1,1.0,20.0,0
42016,ESPORTSTMNT05_2951632,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: dragon,RED: first_tower_mid,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: baron,RED: first_tower_bot,RED: dragon,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: baron,BLUE: dragon,RED: second_tower_top,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,1,0.0,1.4,5,0.6,2.4,1,0.0,0.3,9,0.11,2.5,2,0.0,1.3,17,0.65,2.4,23,0.61,3.4,9,0.33,2.1,1,1.0,12.0,15,0.67,3.5,0
39389,ESPORTSTMNT06_2290430,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_bot,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: second_tower_top,RED: first_tower_mid,RED: herald,RED: second_tower_bot,RED: third_tower_top,RED: inhibitor_top,RED: second_tower_mid,RED: baron,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.33,1.8,10,0.7,4.7,13,0.38,4.0,1,1.0,5.0,11,0.27,3.5,2,1.0,10.7,3,0.33,3.0,3,1.0,9.0,41,0.63,5.3,14,0.57,2.1,1
42017,ESPORTSTMNT05_2951649,BLUE: first_blood,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: second_tower_top,RED: first_tower_bot,BLUE: herald,RED: dragon,RED: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,RED: dragon,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.67,3.1,5,0.6,2.6,8,0.63,5.6,7,0.43,2.2,8,0.75,11.1,12,0.58,4.0,3,1.0,3.8,28,0.21,2.2,3,0.67,4.3,3,0.33,5.0,1
42018,ESPORTSTMNT05_2941485,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,RED: second_tower_bot,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_top,RED: first_tower_mid,RED: baron,RED: dragon,RED: second_tower_top,RED: third_tower_top,RED: second_tower_mid,RED: inhibitor_top,RED: nexus_tower,RED: third_tower_mid,RED: dragon,RED: nexus_tower,RED: inhibitor_mid,RED: nexus,,,,,,,,,,,,,,,,,,,,,,2,0.0,1.2,6,0.5,2.4,4,0.25,2.2,1,1.0,5.0,1,1.0,15.0,1,1.0,20.0,5,0.6,2.6,12,0.67,3.9,6,0.5,3.3,0,0.0,0.0,1
42019,ESPORTSTMNT05_2951688,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,RED: baron,RED: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,0.71,3.9,2,0.5,2.7,0,0.0,0.0,0,0.0,0.0,1,0.0,1.4,1,0.0,1.6,0
39390,ESPORTSTMNT06_2290435,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: first_tower_top,BLUE: first_tower_top,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,RED: first_tower_bot,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,10.7,3,0.33,3.0,6,0.33,3.7,41,0.63,5.3,14,0.57,2.1,3,0.67,1.4,5,0.6,2.7,0,0.0,0.0,22,0.32,3.5,24,0.5,2.5,0
44105,ESPORTSTMNT05_3060785,BLUE: herald,BLUE: first_blood,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: dragon,BLUE: second_tower_top,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,3,0.67,1.7,3,1.0,15.5,3,0.67,3.9,4,0.25,3.0,4,1.0,13.7,14,0.86,6.7,1,1.0,9.0,47,0.68,5.9,6,1.0,7.8,0
44106,ESPORTSTMNT05_3060787,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_mid,RED: second_tower_top,RED: first_tower_bot,RED: baron,RED: second_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,RED: second_tower_mid,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,14.0,8,0.88,5.6,1,0.0,1.0,3,1.0,13.3,2,1.0,5.2,28,0.71,3.7,11,0.73,4.0,15,0.8,14.0,25,0.6,5.3,14,0.43,2.6,1
44107,ESPORTSTMNT05_3090874,BLUE: herald,RED: dragon,RED: first_blood,BLUE: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_mid,RED: dragon,RED: baron,RED: second_tower_mid,RED: first_tower_top,RED: second_tower_top,RED: second_tower_bot,RED: third_tower_top,RED: inhibitor_top,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,2,1.0,20.0,32,0.5,3.9,2,0.5,1.9,3,1.0,13.3,2,1.0,5.2,13,0.62,3.9,14,0.86,6.7,8,0.5,3.9,25,0.6,5.3,2,1.0,5.3,1
44108,ESPORTSTMNT05_3090875,RED: first_blood,BLUE: herald,RED: dragon,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,RED: dragon,BLUE: first_tower_top,RED: second_tower_top,RED: third_tower_top,BLUE: dragon,RED: inhibitor_top,RED: baron,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,RED: inhibitor_top,RED: dragon,RED: nexus_tower,RED: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,2,1.0,20.0,3,0.67,1.7,3,1.0,15.5,3,0.67,3.9,4,0.75,4.9,39,0.67,4.1,14,0.86,6.7,8,0.5,3.9,15,0.53,5.0,14,0.43,2.6,0
44109,ESPORTSTMNT05_3060788,BLUE: first_blood,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,13.7,11,0.73,4.0,29,0.76,5.5,1,1.0,12.0,7,0.71,10.4,7,0.71,4.9,8,0.88,5.6,7,0.43,3.4,7,0.43,6.6,17,0.47,1.9,0
40577,ESPORTSTMNT06_2470031,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_top,RED: dragon,RED: herald,RED: first_tower_bot,RED: dragon,RED: second_tower_bot,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,BLUE: second_tower_bot,RED: dragon,RED: baron,RED: second_tower_mid,RED: second_tower_top,RED: third_tower_mid,RED: inhibitor_mid,BLUE: first_tower_mid,BLUE: first_tower_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.8,12,0.5,4.6,16,0.38,2.3,5,0.6,4.9,5,0.4,2.9,0,0.0,0.0,18,0.5,2.5,1,0.0,1.3,19,0.63,3.8,3,0.67,5.0,1
40578,ESPORTSTMNT06_2470057,BLUE: dragon,RED: herald,RED: dragon,BLUE: herald,RED: first_blood,RED: first_tower_top,RED: dragon,BLUE: first_tower_mid,RED: first_tower_mid,BLUE: first_tower_bot,RED: second_tower_top,RED: dragon,RED: first_tower_bot,BLUE: baron,BLUE: dragon,BLUE: first_tower_top,RED: second_tower_mid,RED: second_tower_bot,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,15,0.47,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.33,5.4,5,0.8,4.8,1,0.0,2.3,12,0.33,2.7,5,0.2,1.8,11,0.91,5.6,0
43651,ESPORTSTMNT05_3090060,BLUE: first_blood,RED: herald,RED: dragon,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_mid,BLUE: herald,BLUE: first_tower_bot,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,6,0.83,6.6,1,1.0,8.0,0,0.0,0.0,14,0.86,5.6,16,0.56,2.9,15,0.47,4.6,18,0.33,2.3,1,1.0,5.3,5,0.4,3.1,0
43652,ESPORTSTMNT05_3090063,RED: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,RED: second_tower_top,RED: first_tower_mid,BLUE: third_tower_bot,RED: third_tower_top,BLUE: inhibitor_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,RED: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: baron,BLUE: inhibitor_bot,BLUE: nexus,,,,,,,,,,,,,,,,0,0.0,0.0,6,0.83,6.6,19,0.42,3.1,4,0.5,4.4,5,0.0,2.9,1,1.0,7.0,5,0.4,2.2,5,0.8,6.3,3,0.67,9.3,25,0.44,2.0,0
43653,ESPORTSTMNT05_3090067,RED: first_blood,RED: herald,RED: dragon,RED: herald,RED: first_tower_top,RED: first_tower_mid,RED: dragon,RED: first_tower_bot,RED: second_tower_bot,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,18.0,1,1.0,2.2,14,0.71,3.0,4,0.5,4.4,2,0.5,11.0,2,1.0,3.5,2,0.0,2.4,5,0.8,6.3,3,0.67,9.3,4,0.5,3.4,1
43654,ESPORTSTMNT05_3090069,RED: first_blood,RED: herald,RED: dragon,RED: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: second_tower_bot,RED: second_tower_mid,RED: second_tower_top,RED: dragon,RED: first_tower_bot,RED: herald,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,2.0,2,0.0,2.4,5,0.8,6.3,2,0.5,4.0,3,0.67,5.6,6,0.67,4.3,16,0.5,4.1,19,0.42,3.1,0,0.0,0.0,3,0.67,3.5,1
40579,ESPORTSTMNT06_2470070,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_top,RED: dragon,RED: first_tower_bot,RED: herald,RED: first_tower_mid,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,RED: second_tower_top,RED: baron,RED: third_tower_mid,RED: dragon,RED: third_tower_bot,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_bot,RED: nexus_tower,RED: inhibitor_top,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1,0.0,0.5,1,0.0,0.5,0,0.0,0.0,2,0.5,14.0,9,0.78,4.3,9,0.67,4.7,9,0.78,13.1,12,0.75,7.0,21,0.67,3.0,1
43656,ESPORTSTMNT05_3090119,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_mid,RED: second_tower_top,RED: first_tower_bot,BLUE: dragon,RED: baron,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_mid,RED: dragon,RED: baron,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,13,0.54,3.7,0,0.0,0.0,2,0.0,1.4,3,0.33,1.9,7,0.57,8.2,26,0.62,6.5,19,0.58,3.5,3,1.0,42.0,3,0.67,4.6,43,0.53,2.5,0
43657,ESPORTSTMNT05_3090122,BLUE: first_blood,RED: herald,RED: dragon,BLUE: first_tower_bot,BLUE: dragon,RED: herald,RED: first_tower_bot,BLUE: first_tower_top,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: baron,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.8,15,0.67,3.7,7,0.57,5.8,2,0.5,5.0,7,0.57,9.5,11,0.73,7.6,1,0.0,1.5,6,0.33,2.4,16,0.38,3.0,17,0.71,3.6,0
43658,ESPORTSTMNT05_3090126,RED: dragon,RED: first_blood,BLUE: herald,RED: dragon,RED: first_tower_top,RED: herald,BLUE: first_tower_bot,RED: first_tower_mid,RED: dragon,RED: first_tower_bot,RED: dragon,RED: baron,RED: second_tower_top,RED: second_tower_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,4.0,0,0.0,0.0,19,0.42,3.0,0,0.0,0.0,0,0.0,0.0,15,0.47,2.6,14,0.57,4.2,3,1.0,42.0,4,0.5,3.8,3,0.67,5.6,1
43659,ESPORTSTMNT05_3090128,RED: dragon,BLUE: herald,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,RED: first_tower_bot,RED: dragon,RED: first_tower_mid,BLUE: second_tower_bot,BLUE: baron,RED: second_tower_mid,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: baron,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,13,0.54,3.7,6,0.67,5.6,7,0.57,5.1,26,0.65,3.5,27,0.48,2.4,15,0.47,2.6,19,0.58,3.5,3,1.0,42.0,3,0.67,4.4,9,0.56,1.9,0
40580,ESPORTSTMNT06_2470074,RED: dragon,RED: herald,BLUE: dragon,BLUE: first_blood,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: second_tower_top,RED: dragon,RED: second_tower_bot,RED: baron,BLUE: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,26,0.62,4.5,3,0.33,3.4,0,0.0,0.0,4,0.5,2.4,3,0.0,0.7,0,0.0,0.0,1,0.0,2.0,0,0.0,0.0,1,0.0,0.6,1
40581,ESPORTSTMNT06_2470098,RED: dragon,BLUE: herald,BLUE: first_blood,RED: dragon,RED: herald,RED: first_tower_mid,RED: second_tower_mid,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: second_tower_top,RED: dragon,BLUE: first_tower_bot,BLUE: dragon,BLUE: first_tower_mid,BLUE: baron,RED: first_tower_top,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: third_tower_bot,BLUE: baron,BLUE: dragon,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: baron,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,0,0.0,0.0,9,0.33,2.0,14,0.5,3.5,1,1.0,17.0,23,0.52,2.6,19,0.42,3.9,11,0.82,3.4,3,0.67,4.0,1,0.0,1.5,31,0.71,3.5,0
40582,ESPORTSTMNT06_2470180,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: second_tower_top,BLUE: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,13,0.38,1.9,15,0.73,4.6,20,0.65,3.7,2,0.5,7.0,0,0.0,0.0,17,0.47,2.8,3,0.33,2.7,0,0.0,0.0,2,0.5,3.8,0
39567,ESPORTSTMNT06_2290644,RED: first_blood,BLUE: dragon,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_bot,RED: first_tower_mid,RED: first_tower_bot,BLUE: second_tower_top,RED: second_tower_bot,RED: dragon,RED: first_tower_top,RED: herald,RED: second_tower_top,RED: second_tower_mid,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: third_tower_top,RED: dragon,RED: inhibitor_bot,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,17,0.53,2.6,28,0.54,3.0,9,0.67,5.9,22,0.68,3.5,30,0.73,3.8,3,0.33,3.0,6,0.67,3.8,5,1.0,18.3,7,0.71,6.9,17,0.65,2.7,1
39568,ESPORTSTMNT06_2290649,BLUE: dragon,BLUE: first_blood,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_top,RED: first_tower_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,RED: second_tower_bot,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,3,0.33,3.0,15,0.67,3.9,7,0.43,3.7,42,0.76,6.3,17,0.65,2.7,9,0.89,8.1,28,0.54,3.0,1,1.0,2.4,2,0.5,1.1,13,0.54,1.9,0
39569,ESPORTSTMNT06_2290654,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: first_tower_mid,RED: dragon,RED: first_tower_top,BLUE: dragon,RED: second_tower_mid,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: dragon,RED: baron,RED: second_tower_bot,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,BLUE: elder_dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,17,0.53,2.6,17,0.59,3.6,13,0.54,3.8,2,0.5,1.1,16,0.75,3.8,8,0.88,5.9,13,0.69,5.1,7,0.43,3.7,44,0.66,5.5,17,0.65,2.7,1
